wgs_id,accession,names,date,continent,assembly_length,assembly_coverage,contigs,reference_coverage,reference_percentage_mapped,percent_missing
SRR13300793,SRR13300793,ST65,2013,Africa,2159062.0,36.03191840310281,97.0,125.0,91.5895135463094,6.98217985909656
SRR13300795,SRR13300795,ST11,2013,Africa,2094302.0,31.18762794065228,107.0,107.0,91.52204029203688,9.682418431693192
SRR13300796,SRR13300796,ST10,2013,Africa,2097330.0,33.37247158475444,104.0,118.0,93.62041307584197,9.7279824374727
SRR13305401,SRR13305401,SAR517,2014,Africa,2055943.0,31.25950043993534,112.0,113.0,97.97627606957816,8.933860507834813
SRR13305402,SRR13305402,SAR411,2014,Africa,2157680.0,34.04377253043871,94.0,117.0,90.02112668800528,6.698491280339603
SRR13305403,SRR13305403,SAR41,2014,Africa,2046435.0,37.85085604174481,101.0,136.0,96.92617817738795,9.407511116586956
SRR13305407,SRR13305407,SAR306,2014,Africa,2106740.0,29.219281821167776,107.0,105.0,96.85376670154255,7.080162632587
SRR13305408,SRR13305408,083-12-0075,2016,Africa,2097015.0,30.279488074323265,112.0,108.0,94.22483419126,9.821529776772213
SRR13305414,SRR13305414,SAR197,2014,Africa,2156595.0,24.341251261817344,108.0,87.0,92.93326446831205,7.334326452436689
SRR13305415,SRR13305415,SAR141,2014,Africa,2099440.0,29.224044765675597,101.0,103.0,92.92232894473918,9.764989191429308
SRR13305419,SRR13305419,083-12-0061,2016-06-22,Africa,2148805.0,32.06712512506767,103.0,113.0,92.5113214142244,7.47307937859119
SRR13305420,SRR13305420,MUS310,2015,Africa,2138971.0,30.555286149174066,111.0,107.0,91.86842450199585,7.426484918403692
SRR13305428,SRR13305428,MUS251,2015,Africa,2096071.0,24.59310721568449,106.0,86.0,93.61129112227616,9.915928361017462
SRR13305429,SRR13305429,MUS271,2015,Africa,2096138.0,36.125377198027536,111.0,129.0,94.12288170440856,9.511811023622046
SRR13305432,SRR13305432,083-12-0168,2016,Africa,2098230.0,29.23334259775288,100.0,96.0,92.9828203023205,9.746530616816568
SRR13305433,SRR13305433,083-12-0132,2016,Africa,2055781.0,34.42453435021147,116.0,103.0,97.19195956222508,9.762390654226545
SRR13305434,SRR13305434,SAR880,2014,Africa,2106864.0,40.74836668874449,103.0,148.0,97.1698607915458,6.860407029491157
SRR13305435,SRR13305435,SAR840,2014,Africa,2096013.0,55.42041933525218,100.0,184.0,90.2618686645414,9.364052821989
SRR13305439,SRR13305439,SAR56,2014,Africa,2147164.0,29.297869698621977,98.0,100.0,91.2414288144622,7.188942776178582
SRR13305446,SRR13305446,083-12-0014,2016-05-19,Africa,2102130.0,49.05467780607432,122.0,174.0,93.02073574506376,9.717229869737125
SRR13429227,,91683878,2018-06-23,Europe,1932147.0,13.24620794278075,93.0,43.0,91.66423311193752,9.963508473247389
SRR13429245,,84f02cf9,2018-06-12,Europe,1921552.0,13.182452947725066,102.0,42.0,91.2074713887086,10.222197332019132
SRR13429265,,724ff8fe,2018-08-16,Europe,1800901.0,12.88963023220044,88.0,42.0,93.02576990153491,9.601102138192896
SRR1661154,SRR1661154,18438,1996,North America,2149461.0,65.6369431510504,80.0,126.0,86.12334270252879,8.030151992025178
SRR1661156,SRR1661156,19984,1997,North America,2146415.0,75.13096413480153,65.0,153.0,90.04072416127438,8.46294284338213
SRR1661157,SRR1661157,20289,1998,North America,2149305.0,77.98029856828133,75.0,150.0,87.20076099866719,9.065400253133364
SRR1661179,SRR1661179,27920,2006,North America,2227661.0,63.27339308570741,78.0,128.0,85.05252171389002,5.05218355529172
SRR1661182,SRR1661182,28072,2006,North America,2137568.0,92.00348612184506,76.0,214.0,91.49818093801387,8.753979010091733
SRR1661263,SRR1661263,33965,2010,North America,2155538.0,84.798961844282,78.0,149.0,95.734292199672,6.360367827421289
SRR1661291,SRR1661291,34796,2011,North America,2093339.0,62.83774482484681,64.0,111.0,98.02970013350912,9.05729102496612
SRR1661319,SRR1661319,35593,2012,North America,2152478.0,80.94042430747253,69.0,141.0,97.19811521190364,7.112151521600341
SRR1661322,SRR1661322,883218,1989,North America,2104156.0,60.25973933253999,71.0,128.0,96.38952446042452,8.963519673838778
SRR2736105,SRR2736105,19491,1998,North America,2171583.0,99.05038780387396,71.0,156.0,96.5780105477886,5.499624780188394
SRR2736118,SRR2736118,21631,1999,North America,2109609.0,90.72639397148951,78.0,137.0,93.23132239459632,8.270606288012008
SRR2736142,SRR2736142,28759,2006,North America,2221050.0,55.00855176110399,64.0,83.0,91.30915961355734,6.079591402426048
SRR2736154,SRR2736154,30978,2008,North America,2170754.0,131.99486143846795,68.0,201.0,93.8651849198985,4.559402336443364
SRR3343540,SRR3343540,SAMN04621966,2005-06-21,Europe,2122736.0,76.60823449595705,84.0,147.0,97.096329331789,6.222824565137039
SRR3349197,SRR3349197,SAMN04623637,2013-10-04,Europe,2111672.0,114.2588937477714,89.0,205.0,91.12995014558788,8.07356548425757
SRR3349919,SRR3349919,SAMN04624507,2011-10-26,Europe,2067200.0,62.273114872017686,87.0,117.0,97.5073036365154,8.373472519349022
SRR3350180,SRR3350180,SAMN04623989,2014-07-24,Europe,2117172.0,77.6017477546496,93.0,133.0,88.1737936281937,8.788208017383319
SRR3357289,SRR3357289,d7c6b2dd-a24d-49f9-a7e7-09e6d4e5ea61,2011-01-06,Europe,2119167.0,82.71213025736012,93.0,143.0,91.25153293442744,7.61886627613938
SRR3360629,SRR3360629,59b7956f-72c7-40d5-a449-6ec61f4fec08,2010-07-28,Europe,2132053.0,120.94520940293886,96.0,225.0,95.6953371842238,5.576729651325589
SRR3360630,SRR3360630,5a9c227e-e300-4358-94e6-dd3a3fec1a47,2009-08-03,Europe,2126838.0,95.97402263231518,90.0,174.0,96.33463047128402,6.209383855467569
SRR3360647,SRR3360647,6f29476c-f8b4-4526-91c7-8db4ba4d9a4a,2010-07-26,Europe,2154363.0,100.02791011199784,86.0,176.0,90.85759460328173,6.333396803351217
SRR3360677,SRR3360677,985f80da-73c4-42a7-a99e-cb21ca7194ef,2009-08-24,Europe,2163265.0,58.46833339212623,87.0,107.0,91.50569390094132,6.509425297655716
SRR3360687,SRR3360687,a479a20d-c6ce-4880-baab-8d0355c30e4c,2007-08-02,Europe,2158667.0,114.04793346590232,74.0,208.0,90.98877827905407,6.885317144745243
SRR3360688,SRR3360688,a4a54667-3cb0-4bb9-b064-166ece1ba2d1,2008-06-26,Europe,2076697.0,78.66829634523282,86.0,149.0,97.00842224948912,8.031585667723256
SRR3360713,SRR3360713,c5541b4f-c41f-4c8b-8261-fc3799eba045,2010-08-16,Europe,2122130.0,89.70403247446428,86.0,159.0,89.9291275912309,7.942742576808056
SRR3360872,SRR3360872,d1134c00-4628-463e-918a-c04fc09fcce3,2004-07-09,Europe,2207686.0,65.74941713037722,84.0,120.0,90.01812454838335,6.101051735531636
SRR3360876,SRR3360876,d7d71fd5-6450-430b-b982-29bac412d151,2004-07-12,Europe,2159460.0,100.4809843536171,86.0,178.0,89.95558831659449,6.208039784500621
SRR3360890,SRR3360890,e887e6f4-425e-44ce-b4a7-dd177a9b1409,2005-07-17,Europe,2151725.0,75.25803612016684,92.0,143.0,96.28853533469908,6.146705346042271
SRR3360982,SRR3360982,5e1f839c-7aa7-4f6b-a16a-e1cceadbf46e,2004-07-24,Europe,2165470.0,72.23052396700857,91.0,131.0,90.25284364540684,6.236847705558853
SRR3361352,SRR3361352,3036986e-368a-4abc-8f34-90d1d624ed01,2007-08-22,Europe,2122340.0,89.00422965510617,87.0,173.0,97.90268863072028,6.0148071818192
SRR3361357,SRR3361357,SAMN04624849,2009-07-02,Europe,2189266.0,88.85101527355977,81.0,161.0,91.54087545068552,5.856251610085012
SRR5827030,SRR5827030,"NZ2015-237,AUSMDU00006996",2015-03-11,Oceania,2128162.0,49.64100628805513,115.0,87.0,88.80106382051783,8.939191989337036
SRR5827058,SRR5827058,"NZ2015-121,AUSMDU00006887",2015-01-21,Oceania,2187339.0,69.74904561862611,93.0,126.0,88.6695417943053,6.495402157233903
SRR5827063,SRR5827063,"NZ2015-247,AUSMDU00007006",2015-03-18,Oceania,2169905.0,40.8798854187165,135.0,73.0,88.04529005373396,8.225042282232502
SRR5827065,SRR5827065,"NZ2015-130,AUSMDU00004497",2015-01-22,Oceania,2188235.0,56.0183810372286,93.0,99.0,87.87392984872636,6.851267346915916
SRR5827092,SRR5827092,"NZ2015-169,AUSMDU00006932",2015-02-09,Oceania,2198722.0,72.66349476263939,95.0,135.0,90.1664551561888,7.057134216686641
SRR5827097,SRR5827097,"NZ2015-166,AUSMDU00006929",2015-02-10,Oceania,2207244.0,41.87755928850638,94.0,72.0,84.3820658971464,7.684277729864136
SRR5827098,SRR5827098,"NZ2015-165,AUSMDU00006928",2015-02-13,Oceania,2137444.0,47.96496700241032,94.0,87.0,93.24213640675472,7.447676437315891
SRR5827134,SRR5827134,"NZ2015-112,AUSMDU00006879",2015-01-19,Oceania,2198357.0,56.77801060955976,97.0,100.0,87.3728872504695,7.209641469069567
SRR5827167,SRR5827167,"NZ2015-160,AUSMDU00006924",2014-11-04,Oceania,2165457.0,58.41447832434447,108.0,94.0,80.89459011810672,6.99597898769055
SRR5827182,SRR5827182,"NZ2015-82,AUSMDU00006849",2014-12-19,Oceania,2163931.0,47.95793337306047,131.0,88.0,88.99763482955419,8.094264177148554
SRR5827185,SRR5827185,"NZ2015-242,AUSMDU00007001",2015-03-20,Oceania,2092710.0,44.74465367313196,121.0,81.0,90.74728341332997,9.838151454396792
SRR5827190,SRR5827190,"NZ2015-281,AUSMDU00007040",2015-03-31,Oceania,2137782.0,52.45704943417986,131.0,100.0,94.3554359898193,7.85340665987164
SRR5827195,SRR5827195,"NZ2015-286,AUSMDU00007045",2015-04-07,Oceania,2173109.0,40.9296111387878,128.0,68.0,81.11262033811661,8.211019141810688
SRR5827197,SRR5827197,"NZ2015-288,AUSMDU00007047",2015-04-07,Oceania,2186626.0,57.38243700390464,118.0,110.0,91.62476711812326,8.106495222947771
SRR5827214,SRR5827214,"NZ2015-215,AUSMDU00006974",2015-01-05,Oceania,2102066.0,47.31762385605403,126.0,84.0,86.4533857036292,10.758033624175356
SRR5827229,SRR5827229,"NZ2015-221,AUSMDU00006980",2015-03-02,Oceania,2178990.0,47.75728607749463,138.0,85.0,87.65631640458989,7.944086647775002
SRR5827236,SRR5827236,"NZ2015-73,AUSMDU00006841",2014-12-08,Oceania,2117911.0,54.754317613110274,138.0,100.0,90.8220307086071,9.617186187430695
SRR5827243,SRR5827243,"NZ2015-109,AUSMDU00006876",2015-01-09,Oceania,2136188.0,61.72202792137206,92.0,110.0,91.82868924286647,5.677938195136703
SRR5827245,SRR5827245,"NZ2015-103,AUSMDU00006870",2015-01-09,Oceania,2120726.0,56.25837964461226,94.0,96.0,86.58274716156659,9.947334819278458
SRR5827299,SRR5827299,"NZ2015-264,AUSMDU00007023",2015-02-02,Oceania,2112201.0,54.24183615167306,129.0,101.0,91.95842611964488,9.763510713365664
SRR5827322,SRR5827322,"NZ2015-300,AUSMDU00007059",2015-04-24,Oceania,2177703.0,41.04244175348982,111.0,73.0,88.84594953204784,7.836516168053673
SRR5827331,SRR5827331,"NZ2015-186,AUSMDU00004500",2015-02-27,Oceania,2150521.0,71.48663463783889,105.0,129.0,92.7009432596908,6.742666412786595
SRR5827339,SRR5827339,"NZ2015-225,AUSMDU00006984",2015-03-03,Oceania,2132856.0,45.0603652792781,125.0,86.0,95.0739113378356,7.950717397878608
SRR5827341,SRR5827341,"NZ2015-346,AUSMDU00007105",2015-05-14,Oceania,2144770.0,44.3497167997501,107.0,82.0,91.57087217525591,10.275332937579105
SRR5827361,SRR5827361,"NZ2015-139,AUSMDU00006903",2015-02-05,Oceania,2142826.0,43.34833875410322,97.0,78.0,91.76593846980914,6.182368029031933
SRR5827369,SRR5827369,"NZ2015-397,AUSMDU00007156",2015-04-09,Oceania,2137865.0,45.56741584613622,99.0,83.0,92.77492933698984,7.214748938743966
SRR6765303,SRR6765303,NG102,2012-12-17,Asia,2141297.0,89.06506488358272,181.0,209.0,95.50683585876452,8.396635342346077
SRR6765310,SRR6765310,NG409,2012-05-08,Asia,2103230.0,81.21160348666707,167.0,189.0,98.94687115107352,7.299918235682844
SRR6765319,SRR6765319,NG255,2012-06-15,Asia,2075682.0,85.34578490685801,159.0,198.0,98.37576497019788,9.078303334416058
SRR6765375,SRR6765375,NG232,2012-01-29,Asia,2166445.0,86.16015678395026,200.0,202.0,94.70878756596665,7.874687783514969
SRR6765381,SRR6765381,NG185,2012-06-08,Asia,2083042.0,91.6256038936282,169.0,217.0,95.99816581842168,10.656556266170854
SRR6765394,SRR6765394,NG037,2012-10-11,Asia,2099735.0,85.81149298709128,165.0,198.0,96.34666057980824,8.04121817631971
SRR6765429,SRR6765429,NG267,2012-03-23,Asia,2139325.0,77.46355416740231,236.0,177.0,89.81140075365714,10.84454699208118
SRR6765489,SRR6765489,NG433,2012-01-06,Asia,2110093.0,72.59941464808378,185.0,165.0,94.13769845456864,10.386487606545629
SRR6765490,SRR6765490,NG242,2012-10-04,Asia,2146609.0,94.31134884342336,162.0,218.0,96.18234372420277,8.229388111692296
SRR6765497,SRR6765497,NG233,2012-04-08,Asia,2132912.0,82.80114454250764,160.0,194.0,96.5457841881236,7.610981059799958
SRR6765518,SRR6765518,NG050,2012-08-14,Asia,2183055.0,87.63395505717266,174.0,206.0,95.52389104900408,8.096728307254624
SRR6765531,SRR6765531,NG160,2013-07-23,Asia,2135119.0,71.54944413595307,165.0,163.0,94.6780495374994,8.67113943616223
SRR6765536,SRR6765536,NG159,2012-08-14,Asia,2146735.0,68.80423461308169,164.0,154.0,93.89414508035227,8.59493061233633
SRR6765563,SRR6765563,NG380,2013-09-25,Asia,2139050.0,80.03357059517492,176.0,181.0,95.2174570294528,8.622036043503096
SRR6765565,SRR6765565,NG382,2013-08-03,Asia,2102130.0,83.85956094796187,167.0,190.0,95.9173085229562,7.937635107133658
SRR6765617,SRR6765617,NG427,2013-05-13,Asia,2047538.0,74.3591250905927,163.0,171.0,97.11271348612016,11.716580235436432
SRR6765668,SRR6765668,NG144,2013-12-03,Asia,2115436.0,81.36823462760347,180.0,189.0,96.6918563888946,6.956328894165612
SRR7401678,SRR7401678,GCWGS-1598,2016,North America,2145802.0,37.04240952546975,90.0,61.0,82.18804799326807,5.533450566189895
SRR8071056,SRR8071056,GCWGS-1322,2016,North America,2086023.0,32.35203014461299,98.0,55.0,86.92777307524635,9.61328838162655
SRR8071121,SRR8071121,GCWGS-1256,2014,North America,2193733.0,47.63362258349856,86.0,94.0,88.17047782157806,5.968123116900572
SRR8071350,SRR8071350,GCWGS-1039,2016,North America,2157233.0,56.73370431162837,80.0,92.0,86.5946826524143,5.224045429598683
SRR8079765,SRR8079765,LRRBGS-0281,2016,North America,2182534.0,164.60403228078368,60.0,276.0,87.43281823264178,5.907371109194566
SRR8172041,SRR8172041,GCWGS-2606,2018-01-01,North America,2191381.0,82.26231579741409,73.0,148.0,86.29381060728853,5.535108253715796
SRR955973,SRR955973,CH811,1982,South America,2111307.0,185.5807582524043,96.0,409.0,99.36756232091226,5.801771933558092
SRR959017,SRR959017,GC1-182,1982,North America,2100467.0,154.14983077773272,111.0,285.0,81.16681233101956,8.204164379879257
SRR960561,SRR960561,SK1902,2006,North America,2148883.0,237.9752384865513,104.0,521.0,94.85606168067588,6.709333452806308
SRR969353,SRR969353,SK33414,2007,North America,2151538.0,189.7803091364374,119.0,413.0,94.07568387214648,5.749084351653767
SRR9877818,SRR9877818,GCWGS-4836,2018-10-01,North America,2133010.0,43.170365286816775,85.0,74.0,82.569559594651,7.816086289356078
SRR9877820,SRR9877820,GCWGS-4838,2018-10-01,North America,2132485.0,40.72099319296034,81.0,82.0,94.65577271357004,6.678554227663221
SRR9878109,SRR9878109,GCWGS-2774,2018-04-01,North America,2099427.0,99.68041843620954,87.0,202.0,88.53419553841564,7.045888822929851
SRR9985630,SRR9985630,"GCWGS_4241,SAMN10425080",2017,North America,2148414.0,36.91014277082351,93.0,64.0,86.37340531618582,5.622876087857439
SRR9985746,SRR9985746,"GCWGS_1548,SAMN08513526",2017,North America,2151471.0,31.32187847512052,95.0,63.0,96.22531948455728,7.219139570569326
SRR9985872,SRR9985872,"GCWGS_2098,SAMN09081912",2017,North America,2185519.0,44.082053469635845,101.0,76.0,85.95297829657045,7.360087812636507
